,label,text,source
3799,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",sms-spam-dataset
3800,ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",sms-spam-dataset
3801,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,sms-spam-dataset
3802,ham,"It's ok, at least armand's still around",sms-spam-dataset
3803,ham,No da. I am happy that we sit together na,sms-spam-dataset
3804,ham,Yup song bro. No creative. Neva test quality. He said check review online.,sms-spam-dataset
3805,ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",sms-spam-dataset
3806,ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,sms-spam-dataset
3807,spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,sms-spam-dataset
3808,ham,Pls dont restrict her from eating anythin she likes for the next two days.,sms-spam-dataset
3809,ham,Mm you ask him to come its enough :-),sms-spam-dataset
3810,ham,At the funeral home with Audrey and dad,sms-spam-dataset
3811,ham,"Aight, can you text me the address?",sms-spam-dataset
3812,ham,Excellent! Wish we were together right now!,sms-spam-dataset
3813,ham,Yep then is fine 7.30 or 8.30 for ice age.,sms-spam-dataset
3814,ham,Pls i wont belive god.not only jesus.,sms-spam-dataset
3815,ham,Can. Dunno wat to get 4 her...,sms-spam-dataset
3816,ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",sms-spam-dataset
3817,ham,How long does it take to get it.,sms-spam-dataset
3818,ham,This is my number by vivek..,sms-spam-dataset
3819,spam,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,sms-spam-dataset
3820,ham,"sorry brah, just finished the last of my exams, what up",sms-spam-dataset
3821,ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",sms-spam-dataset
3822,ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,sms-spam-dataset
3823,ham,Just normal only here :),sms-spam-dataset
3824,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",sms-spam-dataset
3825,ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,sms-spam-dataset
3826,ham,Hi. I'm always online on yahoo and would like to chat with you someday,sms-spam-dataset
3827,ham,"Goodmorning,my grandfather expired..so am on leave today.",sms-spam-dataset
3828,spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,sms-spam-dataset
3829,ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,sms-spam-dataset
3830,ham,"Sure, I'll see if I can come by in a bit",sms-spam-dataset
3831,ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,sms-spam-dataset
3832,ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,sms-spam-dataset
3833,ham,Ok.,sms-spam-dataset
3834,ham,I had askd u a question some hours before. Its answer,sms-spam-dataset
3835,ham,Watching tv lor. Nice one then i like lor.,sms-spam-dataset
3836,ham,I'm thinking that chennai forgot to come for auction..,sms-spam-dataset
3837,ham,Then ü come n pick me at 530 ar?,sms-spam-dataset
3838,ham,Early bird! Any purchases yet?,sms-spam-dataset
3839,ham,Went to pay rent. So i had to go to the bank to authorise the payment.,sms-spam-dataset
3840,ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",sms-spam-dataset
3841,ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,sms-spam-dataset
3842,ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,sms-spam-dataset
3843,ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",sms-spam-dataset
3844,ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,sms-spam-dataset
3845,ham,"Yeah that's what I thought, lemme know if anything's goin on later",sms-spam-dataset
3846,ham,Mmmm.... I cant wait to lick it!,sms-spam-dataset
3847,ham,Pls go there today  &lt;#&gt; . I dont want any excuses,sms-spam-dataset
3848,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",sms-spam-dataset
3849,ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,sms-spam-dataset
3850,ham,U in town alone?,sms-spam-dataset
3851,ham,I to am looking forward to all the sex cuddling.. Only two more sleeps ,sms-spam-dataset
3852,ham,We have all rounder:)so not required:),sms-spam-dataset
3853,ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",sms-spam-dataset
3854,ham,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",sms-spam-dataset
3855,ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,sms-spam-dataset
3856,spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,sms-spam-dataset
3857,ham,I'm ok. Will do my part tomorrow,sms-spam-dataset
3858,ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",sms-spam-dataset
3859,ham,R u still working now?,sms-spam-dataset
3860,spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",sms-spam-dataset
3861,ham,Yep. I do like the pink furniture tho.,sms-spam-dataset
3862,spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,sms-spam-dataset
3863,ham,"Customer place, i wil cal u sir.",sms-spam-dataset
3864,spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",sms-spam-dataset
3865,ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),sms-spam-dataset
3866,ham,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",sms-spam-dataset
3867,ham,"Theoretically yeah, he could be able to come",sms-spam-dataset
3868,ham,"Alright we're hooked up, where you guys at",sms-spam-dataset
3869,ham,"not that I know of, most people up here are still out of town",sms-spam-dataset
3870,ham,No let me do the math. Your not good at it.,sms-spam-dataset
3871,ham,Oh ok wait 4 me there... My lect havent finish,sms-spam-dataset
3872,ham,Yeah my usual guy's out of town but there're definitely people around I know,sms-spam-dataset
3873,ham,I am joining today formally.Pls keep praying.will talk later.,sms-spam-dataset
3874,ham,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",sms-spam-dataset
3875,ham,No. Did you multimedia message them or e-mail?,sms-spam-dataset
3876,ham,Okie but i scared u say i fat... Then u dun wan me already...,sms-spam-dataset
3877,ham,did u get that message,sms-spam-dataset
3878,ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",sms-spam-dataset
3879,ham,What you need. You have a person to give na.,sms-spam-dataset
3880,ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,sms-spam-dataset
3881,ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,sms-spam-dataset
3882,ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,sms-spam-dataset
3883,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",sms-spam-dataset
3884,ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",sms-spam-dataset
3885,spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,sms-spam-dataset
3886,ham,Like a personal sized or what,sms-spam-dataset
3887,ham,"Same, I'm at my great aunts anniversary party in tarpon springs",sms-spam-dataset
3888,ham,Cab is available.they pick up and drop at door steps.,sms-spam-dataset
3889,ham,ok....take care.umma to you too...,sms-spam-dataset
3890,ham,Unlimited texts. Limited minutes.,sms-spam-dataset
3891,spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",sms-spam-dataset
3892,ham,No problem. We will be spending a lot of quality time together...,sms-spam-dataset
3893,spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,sms-spam-dataset
3894,ham,Have you heard from this week?,sms-spam-dataset
3895,spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,sms-spam-dataset
3896,ham,Yes. Last  practice,sms-spam-dataset
3897,spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,sms-spam-dataset
3898,ham,No. Thank you. You've been wonderful,sms-spam-dataset
3899,ham,Otherwise had part time job na-tuition..,sms-spam-dataset
3900,ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... ,sms-spam-dataset
3901,ham,Okie,sms-spam-dataset
3902,ham,That depends. How would you like to be treated? :),sms-spam-dataset
3903,ham,"Right on brah, see you later",sms-spam-dataset
3904,ham,Waiting in e car 4 my mum lor. U leh? Reach home already?,sms-spam-dataset
3905,spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,sms-spam-dataset
3906,spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,sms-spam-dataset
3907,ham,Went fast asleep dear.take care.,sms-spam-dataset
3908,ham,No that just means you have a fat head,sms-spam-dataset
3909,ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,sms-spam-dataset
3910,ham,Serious? What like proper tongued her,sms-spam-dataset
3911,ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,sms-spam-dataset
3912,ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,sms-spam-dataset
3913,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,sms-spam-dataset
3914,ham,Yeah whatever lol,sms-spam-dataset
3915,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,sms-spam-dataset
3916,ham,Ard 530 lor. I ok then message ü lor.,sms-spam-dataset
3917,ham,Ok. C u then.,sms-spam-dataset
3918,ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,sms-spam-dataset
3919,ham,No need to ke qi... Ü too bored izzit y suddenly thk of this...,sms-spam-dataset
3920,ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,sms-spam-dataset
3921,spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,sms-spam-dataset
3922,ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",sms-spam-dataset
3923,ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",sms-spam-dataset
3924,ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,sms-spam-dataset
3925,ham,How? Izzit still raining?,sms-spam-dataset
3926,ham,As if i wasn't having enough trouble sleeping.,sms-spam-dataset
3927,ham,I havent add ü yet right.. ,sms-spam-dataset
3928,ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,sms-spam-dataset
3929,ham,Babe ? I lost you ... Will you try rebooting ?,sms-spam-dataset
3930,ham,Yes. Nigh you cant aha.,sms-spam-dataset
3931,ham,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,sms-spam-dataset
3932,ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,sms-spam-dataset
3933,ham,Sos! Any amount i can get pls.,sms-spam-dataset
3934,ham,"Playin space poker, u?",sms-spam-dataset
3935,ham,How come guoyang go n tell her? Then u told her?,sms-spam-dataset
3936,ham,You need to get up. Now.,sms-spam-dataset
3937,ham,They r giving a second chance to rahul dengra.,sms-spam-dataset
3938,ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",sms-spam-dataset
3939,ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,sms-spam-dataset
3940,ham,Y ü wan to go there? C doctor?,sms-spam-dataset
3941,ham,Does daddy have a bb now.,sms-spam-dataset
3942,spam,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",sms-spam-dataset
3943,ham,She's borderline but yeah whatever.,sms-spam-dataset
3944,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,sms-spam-dataset
3945,ham,"Until 545 lor... Ya, can go 4 dinner together...",sms-spam-dataset
3946,ham,I will be gentle princess! We will make sweet gentle love...,sms-spam-dataset
3947,ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,sms-spam-dataset
3948,ham,"Sorry, went to bed early, nightnight",sms-spam-dataset
3949,ham,I like to think there's always the possibility of being in a pub later.,sms-spam-dataset
3950,ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :),sms-spam-dataset
3951,ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,sms-spam-dataset
3952,ham,Hi dude hw r u da realy mising u today,sms-spam-dataset
3953,ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,sms-spam-dataset
3954,spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,sms-spam-dataset
3955,ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,sms-spam-dataset
3956,ham,I knew it... U slept v late yest? Wake up so late...,sms-spam-dataset
3957,ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,sms-spam-dataset
3958,ham,Where is that one day training:-),sms-spam-dataset
3959,ham,So i could kiss and feel you next to me...,sms-spam-dataset
3960,ham,Have a nice day my dear.,sms-spam-dataset
3961,ham,I sent lanre fakeye's Eckankar details to the mail box,sms-spam-dataset
3962,ham,Your dad is back in ph?,sms-spam-dataset
3963,spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",sms-spam-dataset
3964,ham,If you ask her or she say any please message.,sms-spam-dataset
3965,ham,"If e timing can, then i go w u lor...",sms-spam-dataset
3966,ham,Love you aathi..love u lot..,sms-spam-dataset
3967,ham,I was just callin to say hi. Take care bruv!,sms-spam-dataset
3968,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,sms-spam-dataset
3969,ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,sms-spam-dataset
3970,ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,sms-spam-dataset
3971,ham,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",sms-spam-dataset
3972,spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,sms-spam-dataset
3973,ham,WOT U UP 2 J?,sms-spam-dataset
3974,ham,"Night night, see you tomorrow",sms-spam-dataset
3975,ham,Roger that. We‘re probably going to rem in about 20,sms-spam-dataset
3976,ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,sms-spam-dataset
3977,ham,I wish u were here. I feel so alone,sms-spam-dataset
3978,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,sms-spam-dataset
3979,ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,sms-spam-dataset
3980,ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,sms-spam-dataset
3981,spam,ringtoneking 84484,sms-spam-dataset
3982,ham,Huh i cant thk of more oredi how many pages do we have?,sms-spam-dataset
3983,ham,His frens go then he in lor. Not alone wif my mum n sis lor.,sms-spam-dataset
3984,ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,sms-spam-dataset
3985,ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",sms-spam-dataset
3986,ham,"Whatever, juliana. Do whatever you want.",sms-spam-dataset
3987,ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",sms-spam-dataset
3988,spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,sms-spam-dataset
3989,ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",sms-spam-dataset
3990,ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,sms-spam-dataset
3991,spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,sms-spam-dataset
3992,ham,I am on the way to ur home,sms-spam-dataset
3993,ham,"Dizzamn, aight I'll ask my suitemates when I get back",sms-spam-dataset
3994,ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",sms-spam-dataset
3995,ham,I love to cuddle! I want to hold you in my strong arms right now...,sms-spam-dataset
3996,ham,R u in this continent?,sms-spam-dataset
3997,ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,sms-spam-dataset
3998,spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,sms-spam-dataset
3999,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,sms-spam-dataset
4000,ham,K...k...when will you give treat?,sms-spam-dataset
4001,spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",sms-spam-dataset
4002,ham,He's just gonna worry for nothing. And he won't give you money its no use.,sms-spam-dataset
4003,ham,Did you get any gift? This year i didnt get anything. So bad,sms-spam-dataset
4004,ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,sms-spam-dataset
4005,ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,sms-spam-dataset
4006,ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",sms-spam-dataset
4007,ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,sms-spam-dataset
4008,ham,I'm reaching home in 5 min.,sms-spam-dataset
4009,ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",sms-spam-dataset
4010,ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,sms-spam-dataset
4011,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",sms-spam-dataset
4012,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,sms-spam-dataset
4013,ham,Discussed with your mother ah?,sms-spam-dataset
4014,ham,Ok.,sms-spam-dataset
4015,ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",sms-spam-dataset
4016,spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,sms-spam-dataset
4017,ham,In which place i can get rooms cheap:-),sms-spam-dataset
4018,ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,sms-spam-dataset
4019,ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,sms-spam-dataset
4020,spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",sms-spam-dataset
4021,ham,University of southern california.,sms-spam-dataset
4022,ham,We have to pick rayan macleran there.,sms-spam-dataset
4023,ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,sms-spam-dataset
4024,ham,Well. Balls. Time to make calls,sms-spam-dataset
4025,ham,Wat time ü wan today?,sms-spam-dataset
4026,ham, &lt;#&gt;  in mca. But not conform.,sms-spam-dataset
4027,ham,Oh ok.. Wat's ur email?,sms-spam-dataset
4028,ham,"Yes, princess. Are you going to make me moan?",sms-spam-dataset
4029,ham,Lol its ok I didn't remember til last nite,sms-spam-dataset
4030,ham,"[…] anyway, many good evenings to u! s",sms-spam-dataset
4031,ham,"Cool, I'll text you in a few",sms-spam-dataset
4032,ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",sms-spam-dataset
4033,ham,I'm very happy for you babe ! Woo hoo party on dude!,sms-spam-dataset
4034,ham,I am taking you for italian food. How about a pretty dress with no panties? :),sms-spam-dataset
4035,ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,sms-spam-dataset
4036,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,sms-spam-dataset
4037,ham,How are you holding up?,sms-spam-dataset
4038,ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,sms-spam-dataset
4039,ham,Hope you are not scared!,sms-spam-dataset
4040,ham,I cant pick the phone right now. Pls send a message,sms-spam-dataset
4041,ham,I'm at home n ready...,sms-spam-dataset
4042,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,sms-spam-dataset
4043,ham,What time do u get out?,sms-spam-dataset
4044,ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,sms-spam-dataset
4045,ham,"Yes, my reg is  Ciao!",sms-spam-dataset
4046,ham,If You mean the website. Yes.,sms-spam-dataset
4047,spam,Win a £1000 cash prize or a prize worth £5000,sms-spam-dataset
4048,spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",sms-spam-dataset
4049,ham,Lol or I could just starve and lose a pound by the end of the day.,sms-spam-dataset
4050,ham,Yeah that's the impression I got,sms-spam-dataset
4051,ham,Ok ok take care. I can understand.,sms-spam-dataset
4052,ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",sms-spam-dataset
4053,ham,"Ya ok, then had dinner?",sms-spam-dataset
4054,ham,I was slept that time.you there?,sms-spam-dataset
4055,ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,sms-spam-dataset
4056,ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,sms-spam-dataset
4057,ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",sms-spam-dataset
4058,ham,Noice. Text me when you're here,sms-spam-dataset
4059,ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,sms-spam-dataset
4060,spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,sms-spam-dataset
4061,spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",sms-spam-dataset
4062,ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",sms-spam-dataset
4063,ham,Hi dear we saw dear. We both are happy. Where you my battery is low,sms-spam-dataset
4064,ham,How are you. Its been ages. How's abj,sms-spam-dataset
4065,ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,sms-spam-dataset
4066,ham,Dont kick coco when he's down,sms-spam-dataset
4067,ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,sms-spam-dataset
4068,spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",sms-spam-dataset
4069,spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,sms-spam-dataset
4070,ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,sms-spam-dataset
4071,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,sms-spam-dataset
4072,ham,I've reached home n i bathe liao... U can call me now...,sms-spam-dataset
4073,spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,sms-spam-dataset
4074,ham,Was the actual exam harder than NBME,sms-spam-dataset
4075,ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,sms-spam-dataset
4076,ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",sms-spam-dataset
4077,spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,sms-spam-dataset
4078,ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,sms-spam-dataset
4079,ham,Gam gone after outstanding innings.,sms-spam-dataset
4080,ham,O i played smash bros  &lt;#&gt;  religiously.,sms-spam-dataset
4081,ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",sms-spam-dataset
4082,ham,Hurry home. Soup is DONE!,sms-spam-dataset
4083,ham,No no. I will check all rooms befor activities,sms-spam-dataset
4084,ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",sms-spam-dataset
4085,ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,sms-spam-dataset
